"","GSM565276","GSM565277","GSM565278","GSM565279","GSM565280","GSM814482","GSM814483","GSM814484","GSM814485","GSM1070753","GSM1070754","GSM1070757","GSM1070758","GSM1070761","GSM1070762","GSM1215107","GSM1215109","GSM1215111","GSM1215113","GSM2080663","GSM2080664"
"2639",1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0
"57084",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57030",1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1
"246213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51179",0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0
"54363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2628",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9380",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2713",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
"2710",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"3029",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6536",1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0
"5226",0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1
"27232",1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0
"57678",1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1
"80055",1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0
"54965",1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0
"93183",0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1
"2936",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"2876",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7001",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5052",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2879",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2877",1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0
"257202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2878",1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0
"2882",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"10935",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2937",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2678",0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1
"2679",0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1
"2983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4881",1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0
"3000",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
"2974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4882",1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0
"2986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2982",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2984",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2977",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"763",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"11238",0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1
"23556",0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0
"55650",1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1
"53905",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"50506",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343",0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0
"5281",0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0
"84720",1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0
"54872",1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
"80235",1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1
"128869",0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1
"10026",0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1
"51604",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94005",1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
"8733",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3028",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3033",0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1
"3037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3038",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3036",0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1
"27235",0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0
"6522",1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1
"83697",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6521",0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1
"6508",0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1
"2645",1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
"3098",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3099",1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1
"80201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3101",1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0
"3081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11112",0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0
"3067",0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0
"496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"495",1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1
"8942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3157",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
"3158",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3155",0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1
"3162",0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0
"26062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6448",1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
"3290",1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1
"3291",1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1
"3292",0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0
"3294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51478",0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0
"3283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80270",0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1
"57026",1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1
"3419",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3421",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3420",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3417",0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
"3418",1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1
"7173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3425",1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1
"587",0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1
"8501",0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1
"55586",1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0
"114134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6526",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3422",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"91734",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"160728",0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"8801",0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1
"8802",0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0
"8803",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9990",1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1
"6560",0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0
"57468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3795",1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1
"84679",0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1
"23315",1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1
"8564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3938",0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1
"53",1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1
"3931",0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
"387775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124637",1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0
"366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4047",0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0
"1178",0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1
"5321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51268",0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1
"4023",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"1056",1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1
"3990",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"80339",1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0
"11343",0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1
"50487",1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0
"9227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6309",0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1
"4048",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4258",0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1
"4259",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4056",1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
"2954",0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
"2548",0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1
"56922",0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0
"64087",0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0
"23417",0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
"4357",0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1
"4190",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4191",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4200",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10873",1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0
"3620",0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0
"1545",1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0
"1543",0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0
"1557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1544",0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1
"27430",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4144",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4143",1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0
"4548",1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0
"4598",0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1
"8867",0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1
"3635",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"3632",1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1
"3636",0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0
"27124",0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1
"3633",0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1
"56623",1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1
"3628",1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
"3706",0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0
"3707",0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1
"80271",1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0
"51477",0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0
"8821",0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0
"3631",0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1
"2595",0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"84693",1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1
"4594",0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1
"80168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116255",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4507",0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1
"10797",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56913",1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1
"91703",1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0
"443",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4668",0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1
"9498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6528",0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0
"482",1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1
"476",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"483",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23439",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481",1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0
"478",1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1
"6549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6550",0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1
"6548",1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1
"84735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55748",1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0
"6559",0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1
"57419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9187",1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1
"25769",1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1
"124583",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"79077",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9583",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"1841",1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1
"4832",1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0
"4830",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29922",0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1
"10201",1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0
"4831",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4833",1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0
"57127",1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1
"6005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6558",1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1
"349565",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
"64802",0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1
"23057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10135",1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
"4837",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
"5409",0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0
"4843",0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0
"4846",0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1
"4842",1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"4860",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6580",0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1
"55808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"30833",0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
"5251",1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1
"56953",0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1
"4907",1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1
"6476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5019",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64064",0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1
"1629",1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1
"594",0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0
"593",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"26873",0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0
"4942",1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"7372",1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
"10861",0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1
"1811",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1836",1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0
"1583",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1584",1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1
"1585",0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1
"1586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1588",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1593",0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0
"1548",0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
"1553",1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1
"1562",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1565",0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1
"1572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10858",0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1
"66002",1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0
"8529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9420",1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0
"1582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5831",1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1
"5050",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"5051",0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1
"5049",0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1
"5048",0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"7941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347734",1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1
"57194",0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0
"5337",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5338",1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
"130013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5091",1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0
"5244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5142",1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1
"5137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5151",0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0
"50940",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5140",0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0
"27115",1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1
"5144",0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
