"","GSM663128","GSM663132","GSM1511438","GSM1511439","GSM1511440","GSM1511441","GSM1511442","GSM1511443","GSM1906878","GSM1906879","GSM1906880"
"3069",1,1,1,1,0,1,1,1,1,1,1
"4864",1,1,1,1,0,1,1,1,1,1,1
"285440",0,1,0,0,1,1,1,1,1,1,0
"79644",1,0,1,1,1,0,0,0,1,0,0
"1646",1,0,0,0,1,0,0,1,0,0,1
"51170",1,1,1,1,1,1,1,1,1,1,1
"51144",0,1,0,0,0,1,0,1,1,1,0
"8630",0,0,0,0,0,0,0,0,0,0,0
"158160",1,1,1,1,1,1,1,1,1,1,1
"83401",0,0,0,0,0,0,0,0,0,0,0
"64834",1,1,1,1,1,1,1,1,1,1,1
"79993",0,0,0,0,0,0,0,0,0,0,0
"401494",1,1,0,1,1,1,1,1,1,1,1
"192286",1,1,1,1,1,1,1,1,1,1,1
"201562",1,1,0,1,1,1,1,1,1,1,1
"9200",0,1,1,1,0,1,0,0,1,0,0
"51495",1,1,0,1,1,1,1,1,1,1,1
"253017",0,0,0,0,0,0,0,0,0,0,0
"9524",1,1,1,1,1,1,1,1,1,1,1
"283985",0,0,0,0,0,0,0,0,0,0,0
"3995",1,0,1,1,0,0,0,0,1,0,1
"1155",1,1,1,1,1,1,1,1,1,1,1
"114571",0,1,1,0,0,0,1,1,0,1,0
"123096",1,0,1,0,0,0,1,0,1,0,1
"57016",0,0,0,0,0,0,0,0,0,0,0
"55277",0,0,0,0,0,0,0,0,0,0,0
"79707",1,1,1,1,1,1,1,1,1,1,1
"64122",1,0,0,0,1,0,1,1,1,0,1
"9917",0,1,0,1,0,1,1,1,0,1,0
"79672",1,1,0,1,1,1,1,1,1,1,1
"92370",1,0,1,1,0,1,0,0,1,0,0
"390928",0,0,0,0,0,0,0,0,0,0,0
"93650",0,1,1,1,0,0,0,0,1,0,1
"139596",0,1,0,0,1,1,1,1,1,1,1
"55066",1,1,0,1,0,1,1,1,1,1,1
"283208",0,1,0,0,1,1,1,0,0,1,0
"5033",1,1,1,1,1,1,1,1,1,1,1
"8974",0,0,1,0,0,0,0,0,0,0,0
"58478",1,1,1,1,1,1,1,1,1,1,1
"55256",0,1,0,0,1,1,1,1,1,1,1
"259307",0,1,1,0,1,0,0,0,1,0,0
"81894",1,1,1,1,1,1,1,1,1,1,1
"51312",0,1,0,1,1,1,1,1,0,1,0
"138639",0,1,1,0,0,0,1,1,1,0,0
"23203",1,1,0,1,1,1,1,1,1,1,1
"9896",1,0,0,0,1,1,1,1,1,1,0
"374462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163404",0,0,0,0,0,0,0,0,0,0,0
"22908",1,1,1,1,1,1,1,1,1,1,1
"22876",1,0,0,1,0,1,1,1,0,1,1
"84814",0,1,1,0,1,0,1,0,1,0,1
"51559",0,1,0,1,0,1,1,0,0,1,0
"29085",1,0,0,0,1,0,1,1,1,0,1
"64419",1,1,1,1,1,1,1,1,1,1,1
"145553",0,1,0,0,1,0,1,1,1,0,0
"51496",1,1,1,1,1,1,1,1,1,1,1
"8446",1,1,1,1,1,1,1,1,1,1,1
"9107",1,1,1,0,1,1,1,1,1,1,1
"23371",1,0,1,1,0,0,0,0,0,1,0
"9108",0,0,0,1,0,1,0,1,0,0,0
"55613",0,1,1,0,0,1,1,0,1,0,0
"403313",0,1,1,0,1,1,0,1,1,0,1
"9562",0,1,0,1,1,0,0,1,1,0,1
"3705",1,0,1,1,0,0,0,0,1,1,0
"138429",1,0,1,0,0,1,1,0,0,1,0
"10170",0,1,1,1,0,0,0,0,0,0,0
"9249",1,1,1,1,1,1,1,1,1,1,1
"220074",1,0,0,1,1,1,0,1,0,1,0
"1733",0,0,0,0,0,1,0,0,0,0,0
"1735",1,0,1,1,0,0,0,0,0,1,0
"1734",0,0,0,0,0,0,0,0,0,0,0
"6819",0,0,0,0,0,0,0,0,0,0,0
"27284",0,1,1,0,1,0,0,0,0,1,0
"84274",1,0,0,0,1,1,1,1,1,0,1
"4297",1,1,1,1,0,1,1,1,1,1,1
"55904",1,1,1,1,1,1,1,1,1,1,1
"55870",1,1,1,1,1,1,1,1,1,1,1
"79723",0,1,0,0,1,1,0,1,0,1,0
"79813",1,0,1,1,0,0,0,0,1,1,0
"387893",1,1,1,1,1,1,1,1,1,1,1
"8085",1,1,1,1,1,1,1,1,1,1,1
"58508",1,1,1,1,0,1,1,1,1,1,1
"9869",1,0,0,0,1,1,1,0,1,0,1
"9757",1,0,0,1,1,0,1,1,1,1,0
"80854",0,1,0,0,0,1,0,1,0,1,0
"9739",1,0,0,1,1,1,0,1,0,1,0
"64754",0,1,0,1,0,1,1,0,0,1,0
"84444",1,0,0,1,1,0,0,1,1,0,0
"10919",1,0,0,0,1,0,1,1,1,1,1
"64324",0,1,0,1,0,1,0,1,0,0,1
"23067",1,1,1,1,1,1,1,1,1,1,1
"6839",1,1,0,0,1,1,1,1,1,1,1
"83852",0,1,0,1,1,1,0,1,0,1,1
"54904",1,1,1,1,1,1,1,1,1,1,1
"84787",1,0,1,0,1,0,0,0,1,0,1
"29072",1,1,1,1,1,1,1,1,1,1,1
"7468",1,0,0,1,0,1,0,1,0,1,0
"51111",0,1,0,1,0,0,1,1,1,1,0
"6419",0,1,1,0,0,1,0,1,1,0,0
"90701",1,1,0,1,0,1,1,1,1,1,1
"9789",1,1,1,1,1,1,1,1,1,1,1
"23478",1,1,1,1,1,1,1,1,1,1,1
"28972",1,1,1,1,1,1,1,1,1,1,1
"60559",1,1,1,1,1,1,1,1,1,1,1
"57171",1,0,0,0,1,1,1,1,1,0,1
"4249",1,1,1,1,1,0,1,1,1,1,1
"25834",0,0,0,0,0,0,0,0,0,0,0
"137902",0,0,0,0,0,0,0,0,0,0,0
"7837",1,0,1,0,0,1,0,0,1,0,1
"9677",0,1,0,0,0,1,1,0,0,0,1
"23262",1,1,0,1,0,1,1,1,1,1,1
"26007",1,0,0,1,1,1,1,0,1,0,1
"158584",0,1,0,0,1,1,1,0,0,1,1
"283209",0,1,0,1,0,1,0,1,0,0,1
"23491",1,0,1,1,0,0,0,0,1,1,0
"221223",0,1,0,1,1,1,0,1,1,0,1
"1208",1,0,1,1,0,0,1,0,0,1,0
"55244",0,0,0,0,0,0,0,0,0,0,0
"146802",1,0,0,1,0,0,1,0,0,1,0
"345274",0,0,0,0,0,0,0,0,0,0,0
"116085",1,0,1,0,0,0,1,0,1,0,0
"123688",0,1,1,0,0,0,0,1,0,0,1
"56898",0,1,0,0,0,1,1,1,0,1,1
"51171",1,0,1,0,1,0,0,0,0,1,1
"84869",0,1,0,1,0,1,0,1,1,0,0
"51741",0,1,0,1,0,0,0,1,1,0,1
"10202",1,0,1,0,0,1,0,1,0,1,0
"1487",1,1,1,1,1,1,1,1,1,1,1
"93517",0,1,1,1,1,0,0,0,0,1,0
"121214",0,0,1,0,0,0,0,0,0,0,0
"10553",0,1,0,0,1,1,1,1,1,1,1
"100288072",0,0,0,0,0,0,0,0,0,0,0
"374875",0,1,1,1,0,0,0,0,1,0,0
"441282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340811",0,0,0,0,0,0,0,0,0,0,0
"133121",0,0,0,0,0,0,0,0,0,0,0
"85007",1,1,0,1,1,1,1,1,1,1,1
"250",1,0,1,1,0,1,0,0,0,1,0
"251",1,0,1,1,0,0,0,0,1,0,0
"123264",0,1,1,1,0,0,1,0,1,1,0
"200931",1,0,0,0,1,1,1,1,0,0,0
"10941",0,0,0,0,0,0,0,0,0,0,0
"79799",0,0,0,0,0,0,0,0,0,0,0
"10476",1,1,1,1,1,1,1,1,1,1,1
"518",1,1,1,1,1,1,0,1,1,1,1
"498",1,1,1,1,1,1,1,1,1,1,1
"516",1,1,1,1,1,1,1,1,1,1,1
"522",1,1,1,1,1,1,1,1,1,1,1
"515",0,1,0,1,1,1,0,1,1,0,1
"9551",1,1,1,1,1,1,1,1,1,1,1
"27109",0,1,0,0,1,1,1,1,1,0,0
"267020",0,0,0,0,0,0,0,0,0,0,0
"509",1,1,1,1,1,1,1,1,1,1,1
"513",1,1,1,1,1,1,1,1,1,1,1
"514",1,1,0,1,1,1,1,1,1,1,1
"517",1,1,1,1,1,1,1,1,1,1,1
"521",1,1,1,1,1,1,1,1,1,1,1
"10632",1,1,1,1,1,1,1,1,1,1,1
"506",1,1,1,1,1,1,1,1,1,1,1
"539",1,1,1,1,1,1,1,1,1,1,1
"29796",1,1,0,0,1,1,1,1,1,1,1
"4519",0,0,0,0,0,0,0,0,0,0,0
"1537",1,1,0,1,1,1,1,1,1,1,1
"7381",1,1,1,0,1,1,1,1,1,1,1
"10975",1,1,1,1,1,1,1,1,1,1,1
"27089",1,1,0,1,1,1,1,1,1,1,1
"7384",1,0,1,1,1,0,0,0,1,1,0
"7386",1,1,1,1,1,1,1,1,1,1,1
"7388",1,1,1,1,1,1,1,1,1,1,1
"7385",1,1,1,1,1,1,1,1,1,1,1
"9481",0,0,0,0,0,0,0,0,0,0,0
"9016",0,1,0,1,0,1,1,1,0,1,0
"7351",1,1,1,1,1,1,1,1,1,1,1
"7352",1,0,1,1,0,0,1,0,1,1,0
"4535",1,1,1,1,1,1,1,1,1,1,1
"4540",1,1,1,1,1,1,1,1,1,1,1
"4541",1,1,1,1,1,1,1,1,1,1,1
"4729",1,1,1,1,1,1,1,1,1,1,1
"126328",1,0,0,1,1,0,1,0,0,1,0
"4717",0,1,0,0,1,1,1,1,1,0,0
"4719",0,1,0,0,1,1,1,1,1,1,0
"7991",0,0,0,0,0,0,0,0,0,0,0
"4539",1,1,1,1,1,1,1,1,1,1,1
"4707",0,1,0,0,1,1,1,1,0,1,0
"4705",0,1,0,1,1,0,0,0,0,1,0
"4536",1,1,1,1,1,1,1,1,1,1,1
"4713",1,1,0,0,1,0,1,1,1,1,1
"4538",1,1,1,1,1,1,1,1,1,1,1
"4731",1,0,0,0,1,1,0,1,1,1,0
"4695",1,1,1,1,1,1,1,1,1,1,1
"4708",0,1,1,0,0,1,1,1,1,1,1
"4711",1,1,1,1,1,1,1,1,1,1,1
"4723",1,1,1,1,1,1,1,1,1,1,1
"4706",1,1,0,1,1,1,1,1,1,1,1
"4701",1,1,1,1,1,1,1,1,1,1,1
"4724",1,0,0,0,0,1,1,1,1,0,1
"4718",1,1,1,1,1,1,1,1,1,1,1
"4698",0,1,0,0,0,1,0,1,1,0,1
"4537",1,1,1,1,1,1,1,1,1,1,1
"55967",1,1,1,1,1,1,1,1,1,1,1
"4728",1,1,1,1,1,1,1,1,1,1,1
"4715",1,1,1,1,1,1,1,1,1,1,1
"51079",1,1,1,1,1,1,1,1,1,1,1
"54539",1,1,1,1,1,1,1,1,1,1,1
"4714",1,1,1,1,1,1,1,1,1,1,1
"4720",1,1,1,1,1,1,1,1,1,1,1
"4712",0,1,0,0,1,1,0,1,0,1,0
"4722",1,1,0,1,1,1,1,1,1,1,1
"4704",0,1,0,1,0,0,0,1,1,1,0
"4694",1,1,1,1,1,1,1,1,1,1,1
"4702",0,1,0,0,1,1,1,1,1,0,0
"4709",0,1,0,1,0,1,1,0,0,1,0
"4725",1,1,1,1,1,1,1,1,1,1,1
"4710",1,1,1,1,1,1,1,1,1,1,1
"4697",1,1,1,1,1,1,1,1,1,1,1
"4726",1,1,1,1,1,1,1,1,1,1,1
"4716",1,1,1,1,1,1,1,1,1,1,1
"374291",0,1,0,1,1,0,1,1,1,0,0
"1345",1,1,1,1,1,1,1,1,1,1,1
"1340",1,1,1,1,1,1,1,1,1,1,1
"1329",1,1,1,1,1,1,1,1,1,1,1
"4514",1,1,1,1,1,1,1,1,1,1,1
"4513",1,1,1,1,1,1,1,1,1,1,1
"1327",1,1,1,1,1,1,1,1,1,1,1
"1351",1,1,1,1,1,1,1,1,1,1,1
"1349",0,1,0,1,0,1,0,0,1,0,1
"1346",0,1,1,1,0,1,0,0,1,0,0
"1347",1,1,1,1,1,1,1,1,1,1,1
"9377",1,1,1,1,1,1,1,1,1,1,1
"1337",1,1,1,1,1,1,1,1,1,1,1
"4512",1,1,1,1,1,1,1,1,1,1,1
"1350",1,1,1,1,1,1,1,1,1,1,1
"9167",1,1,1,1,1,1,1,1,1,1,1
"125965",0,1,1,0,0,0,1,0,0,1,0
"1339",1,0,0,1,1,0,1,0,1,0,0
"170712",0,0,0,0,0,0,0,0,0,0,0
"84701",0,1,1,1,0,0,1,0,1,1,0
"4363",1,1,1,1,1,1,1,1,1,1,1
"146712",1,0,1,0,0,0,1,0,1,0,1
"10554",1,0,0,0,0,0,0,1,0,0,1
"240",1,0,0,0,1,1,1,0,1,0,1
"534",0,1,1,1,0,0,0,0,1,0,0
"8705",1,0,1,1,1,0,1,0,1,0,0
"570",0,0,0,0,0,0,0,0,0,0,0
"622",0,1,0,0,1,1,1,0,1,0,0
"57818",1,0,1,0,1,0,0,0,0,1,1
"8647",0,0,0,0,0,0,0,0,0,0,0
"124935",0,1,1,0,0,1,0,0,1,1,0
"6531",1,0,1,1,1,0,0,0,1,0,0
"11000",1,0,0,1,1,0,0,0,1,0,0
"4758",1,0,0,0,1,1,1,1,1,1,0
"2618",1,0,0,0,1,1,0,1,1,0,1
"2629",0,1,0,1,1,1,0,0,1,0,0
"7264",0,1,1,1,0,0,1,0,0,1,1
"284098",0,1,0,0,1,1,0,1,0,1,0
"3163",1,1,0,1,1,1,1,1,1,1,1
"7923",0,1,1,1,0,0,1,0,1,0,0
"10723",1,1,1,1,1,1,1,1,1,1,1
"201288",0,0,0,0,0,0,0,0,0,0,0
"645740",0,0,0,0,0,0,0,0,0,0,0
"1589",1,0,1,1,1,0,1,0,1,1,0
"9651",1,0,1,1,0,0,0,0,1,1,0
"8396",1,0,1,0,1,0,1,0,0,1,0
"8399",0,1,1,0,0,0,1,1,1,1,0
"64711",0,1,1,1,1,0,0,0,0,0,1
"7366",0,0,0,0,0,0,0,0,0,0,0
"9374",1,0,0,1,1,1,0,1,0,1,0
"93100",0,1,1,1,1,1,0,0,1,0,1
"55229",1,0,0,0,1,0,1,1,1,1,1
"26063",0,1,1,1,0,0,0,0,1,0,1
"2880",0,0,1,0,0,0,0,0,0,0,0
"65263",1,0,0,1,1,0,1,0,1,0,1
"8781",0,0,0,0,1,0,0,0,0,0,0
"31",0,1,1,0,0,0,0,0,0,1,0
"55750",0,1,0,1,1,1,1,1,1,0,0
"8644",0,1,0,1,0,1,1,0,1,0,1
"1066",0,1,1,0,0,0,1,0,0,1,0
"5446",0,0,0,0,0,0,0,0,0,0,0
"4905",1,1,0,0,1,1,1,1,1,1,1
"4700",1,1,1,1,1,1,1,1,1,1,1
"4696",1,1,1,1,1,1,1,1,1,1,1
"341947",0,0,0,0,0,0,0,0,0,0,0
